,Name,Household Income,Population,Median Age,Per Capita Income,Poverty Count,B27002_001E,Total Race Population,B03001_003E,White,Black or African American,America Native,Asian,Native Pacific,Other,Two or More,Two or More Inclusive,Three or More,state,ZIP_CODE
3077,ZCTA5 11972,89531.0,1096.0,44.8,47508.0,119.0,1096.0,1096.0,221.0,975.0,95.0,0.0,0.0,0.0,25.0,1.0,1.0,0.0,36,11972
3078,ZCTA5 11973,-666666666.0,40.0,18.7,3868.0,0.0,40.0,40.0,12.0,21.0,17.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,36,11973
3079,ZCTA5 11975,142969.0,272.0,55.3,52175.0,47.0,272.0,272.0,20.0,237.0,23.0,0.0,7.0,0.0,2.0,3.0,0.0,3.0,36,11975
3080,ZCTA5 11976,144167.0,1679.0,51.8,117752.0,157.0,1679.0,1679.0,233.0,1545.0,7.0,13.0,54.0,0.0,0.0,60.0,33.0,27.0,36,11976
3081,ZCTA5 11977,117216.0,2176.0,56.8,63933.0,88.0,2040.0,2176.0,121.0,2054.0,34.0,0.0,39.0,0.0,40.0,9.0,9.0,0.0,36,11977
3082,ZCTA5 11978,103990.0,3086.0,48.1,66073.0,234.0,3065.0,3086.0,525.0,2728.0,159.0,37.0,48.0,0.0,3.0,111.0,32.0,79.0,36,11978
3083,ZCTA5 11980,98702.0,5865.0,39.2,41711.0,285.0,5112.0,5865.0,1072.0,5094.0,376.0,23.0,80.0,0.0,168.0,124.0,102.0,22.0,36,11980
3084,ZCTA5 12007,-666666666.0,9.0,-666666666.0,,0.0,9.0,9.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12007
3085,ZCTA5 12008,97083.0,668.0,46.4,38579.0,27.0,668.0,668.0,65.0,613.0,0.0,3.0,52.0,0.0,0.0,0.0,0.0,0.0,36,12008
3086,ZCTA5 12009,90524.0,7900.0,42.2,45506.0,388.0,7897.0,7900.0,187.0,7230.0,214.0,11.0,260.0,0.0,12.0,173.0,19.0,154.0,36,12009
3087,ZCTA5 12010,49036.0,28152.0,40.9,27324.0,5516.0,27686.0,28152.0,5979.0,23001.0,970.0,21.0,184.0,0.0,3152.0,824.0,378.0,446.0,36,12010
3088,ZCTA5 12015,63068.0,3026.0,47.5,32205.0,222.0,3026.0,3026.0,146.0,2707.0,181.0,2.0,112.0,0.0,9.0,15.0,0.0,15.0,36,12015
3089,ZCTA5 12017,68393.0,403.0,53.6,42795.0,3.0,403.0,403.0,14.0,381.0,0.0,0.0,8.0,0.0,14.0,0.0,0.0,0.0,36,12017
3090,ZCTA5 12018,96667.0,7226.0,51.0,46106.0,226.0,7226.0,7226.0,196.0,7073.0,27.0,97.0,13.0,0.0,0.0,16.0,0.0,16.0,36,12018
3091,ZCTA5 12019,106866.0,14456.0,46.6,50311.0,326.0,14424.0,14456.0,226.0,13215.0,205.0,0.0,661.0,27.0,51.0,297.0,10.0,287.0,36,12019
3092,ZCTA5 12020,82933.0,33563.0,42.1,40169.0,2347.0,32488.0,33563.0,1676.0,31720.0,397.0,30.0,849.0,0.0,28.0,539.0,0.0,539.0,36,12020
3093,ZCTA5 12022,50000.0,612.0,55.9,31140.0,31.0,612.0,612.0,0.0,610.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,36,12022
3094,ZCTA5 12023,74583.0,2187.0,42.4,33367.0,96.0,2187.0,2187.0,67.0,2138.0,12.0,0.0,20.0,0.0,0.0,17.0,0.0,17.0,36,12023
3095,ZCTA5 12024,-666666666.0,0.0,-666666666.0,-666666666.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12024
3096,ZCTA5 12025,63378.0,5388.0,46.9,34502.0,425.0,5373.0,5388.0,109.0,5167.0,42.0,70.0,62.0,0.0,0.0,47.0,13.0,34.0,36,12025
3097,ZCTA5 12027,101667.0,3887.0,45.2,48526.0,47.0,3856.0,3887.0,69.0,3771.0,26.0,0.0,55.0,0.0,0.0,35.0,0.0,35.0,36,12027
3098,ZCTA5 12028,74091.0,849.0,46.6,39321.0,71.0,849.0,849.0,0.0,817.0,0.0,0.0,9.0,0.0,0.0,23.0,0.0,23.0,36,12028
3099,ZCTA5 12029,96932.0,1156.0,55.5,49610.0,69.0,1023.0,1156.0,81.0,1066.0,27.0,2.0,0.0,0.0,37.0,24.0,24.0,0.0,36,12029
3100,ZCTA5 12031,33889.0,195.0,46.4,23048.0,41.0,195.0,195.0,14.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12031
3101,ZCTA5 12032,48971.0,858.0,58.0,30029.0,53.0,858.0,858.0,0.0,743.0,0.0,0.0,97.0,0.0,0.0,18.0,0.0,18.0,36,12032
3102,ZCTA5 12033,77232.0,7906.0,46.8,39781.0,257.0,7801.0,7906.0,316.0,7609.0,40.0,0.0,102.0,11.0,101.0,43.0,0.0,43.0,36,12033
3103,ZCTA5 12035,58250.0,722.0,43.6,28109.0,100.0,722.0,722.0,0.0,715.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,7.0,36,12035
3104,ZCTA5 12036,57045.0,295.0,32.6,27960.0,64.0,295.0,295.0,3.0,290.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,36,12036
3105,ZCTA5 12037,58266.0,4257.0,48.1,33827.0,357.0,4257.0,4257.0,94.0,3885.0,241.0,0.0,33.0,0.0,29.0,69.0,0.0,69.0,36,12037
3106,ZCTA5 12040,-666666666.0,137.0,61.0,15325.0,35.0,137.0,137.0,0.0,137.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12040
3107,ZCTA5 12041,94432.0,571.0,34.3,31527.0,8.0,571.0,571.0,11.0,533.0,0.0,0.0,0.0,0.0,11.0,27.0,0.0,27.0,36,12041
3108,ZCTA5 12042,78333.0,225.0,55.1,32676.0,19.0,225.0,225.0,0.0,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12042
3109,ZCTA5 12043,55198.0,8129.0,35.2,26689.0,1061.0,8108.0,8129.0,344.0,7560.0,281.0,30.0,37.0,2.0,70.0,149.0,38.0,111.0,36,12043
3110,ZCTA5 12045,51750.0,506.0,39.0,24827.0,0.0,506.0,506.0,24.0,501.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12045
3111,ZCTA5 12046,87240.0,1102.0,36.3,35549.0,20.0,1102.0,1102.0,16.0,1086.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,16.0,36,12046
3112,ZCTA5 12047,58199.0,21355.0,37.4,33121.0,2720.0,20502.0,21355.0,1098.0,17848.0,1197.0,94.0,678.0,16.0,30.0,1492.0,0.0,1492.0,36,12047
3113,ZCTA5 12051,58704.0,6383.0,38.6,19628.0,281.0,3788.0,6383.0,858.0,4942.0,1372.0,0.0,47.0,0.0,13.0,9.0,0.0,9.0,36,12051
3114,ZCTA5 12052,77679.0,1611.0,47.0,33635.0,198.0,1611.0,1611.0,0.0,1580.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,31.0,36,12052
3115,ZCTA5 12053,93571.0,4527.0,40.3,35444.0,233.0,4495.0,4527.0,201.0,4430.0,37.0,0.0,15.0,0.0,1.0,44.0,0.0,44.0,36,12053
3116,ZCTA5 12054,103384.0,16940.0,43.6,50830.0,843.0,16806.0,16940.0,404.0,15732.0,378.0,0.0,581.0,0.0,113.0,136.0,24.0,112.0,36,12054
3117,ZCTA5 12056,85284.0,2847.0,34.9,29428.0,396.0,2843.0,2847.0,239.0,2765.0,4.0,0.0,0.0,0.0,31.0,47.0,47.0,0.0,36,12056
3118,ZCTA5 12057,63158.0,1942.0,54.4,28959.0,156.0,1937.0,1942.0,23.0,1895.0,0.0,10.0,26.0,0.0,4.0,7.0,7.0,0.0,36,12057
3119,ZCTA5 12058,70030.0,1394.0,45.9,28426.0,231.0,1394.0,1394.0,85.0,1323.0,37.0,0.0,23.0,0.0,0.0,11.0,0.0,11.0,36,12058
3120,ZCTA5 12059,80278.0,1682.0,49.9,39061.0,83.0,1682.0,1682.0,0.0,1662.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,36,12059
3121,ZCTA5 12060,83155.0,1414.0,55.1,56517.0,138.0,1414.0,1414.0,0.0,1406.0,0.0,3.0,2.0,0.0,0.0,3.0,0.0,3.0,36,12060
3122,ZCTA5 12061,98226.0,9656.0,43.6,48561.0,376.0,9387.0,9656.0,146.0,8869.0,150.0,21.0,501.0,0.0,20.0,95.0,39.0,56.0,36,12061
3123,ZCTA5 12062,73929.0,1546.0,38.3,32447.0,49.0,1546.0,1546.0,6.0,1526.0,0.0,0.0,10.0,0.0,6.0,4.0,0.0,4.0,36,12062
3124,ZCTA5 12063,-666666666.0,524.0,43.4,27831.0,51.0,524.0,524.0,0.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12063
3125,ZCTA5 12064,57500.0,341.0,59.3,28744.0,19.0,341.0,341.0,11.0,277.0,48.0,11.0,0.0,0.0,0.0,5.0,0.0,5.0,36,12064
3126,ZCTA5 12065,93840.0,42701.0,40.9,46369.0,2069.0,42515.0,42701.0,2085.0,36265.0,1756.0,127.0,2562.0,14.0,640.0,1337.0,107.0,1230.0,36,12065
3127,ZCTA5 12066,68424.0,1623.0,51.0,38945.0,79.0,1618.0,1623.0,28.0,1598.0,12.0,0.0,9.0,0.0,0.0,4.0,0.0,4.0,36,12066
3128,ZCTA5 12067,80938.0,1519.0,48.5,41291.0,34.0,1519.0,1519.0,19.0,1510.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,9.0,36,12067
3129,ZCTA5 12068,65286.0,3238.0,42.9,31999.0,338.0,3238.0,3238.0,320.0,3070.0,3.0,0.0,0.0,0.0,47.0,118.0,33.0,85.0,36,12068
3130,ZCTA5 12069,40515.0,203.0,36.7,17725.0,51.0,203.0,203.0,0.0,203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12069
3131,ZCTA5 12070,53203.0,1669.0,45.8,37203.0,98.0,1663.0,1669.0,49.0,1633.0,13.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,36,12070
3132,ZCTA5 12071,53875.0,346.0,38.6,27678.0,67.0,346.0,346.0,0.0,346.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12071
3133,ZCTA5 12072,58750.0,3097.0,34.0,25740.0,812.0,2963.0,3097.0,140.0,2917.0,55.0,0.0,9.0,0.0,6.0,110.0,0.0,110.0,36,12072
3134,ZCTA5 12074,81008.0,3046.0,45.0,35405.0,169.0,2989.0,3046.0,124.0,2868.0,17.0,0.0,61.0,0.0,3.0,97.0,86.0,11.0,36,12074
3135,ZCTA5 12075,72419.0,2959.0,51.1,37654.0,229.0,2744.0,2959.0,221.0,2637.0,117.0,0.0,0.0,0.0,159.0,46.0,0.0,46.0,36,12075
3136,ZCTA5 12076,56765.0,1308.0,54.8,32181.0,125.0,1308.0,1308.0,93.0,1234.0,6.0,0.0,10.0,0.0,36.0,22.0,5.0,17.0,36,12076
3137,ZCTA5 12077,109052.0,6745.0,44.4,57859.0,481.0,6703.0,6745.0,263.0,5910.0,220.0,5.0,402.0,0.0,0.0,208.0,0.0,208.0,36,12077
3138,ZCTA5 12078,44155.0,23419.0,44.2,24699.0,4838.0,23170.0,23419.0,928.0,21994.0,361.0,209.0,185.0,7.0,262.0,401.0,65.0,336.0,36,12078
3139,ZCTA5 12083,78972.0,3939.0,46.4,33842.0,232.0,3939.0,3939.0,140.0,3795.0,17.0,0.0,15.0,0.0,86.0,26.0,0.0,26.0,36,12083
3140,ZCTA5 12084,79239.0,5005.0,34.8,42779.0,183.0,4855.0,5005.0,287.0,3310.0,210.0,0.0,1306.0,0.0,150.0,29.0,13.0,16.0,36,12084
3141,ZCTA5 12085,30625.0,424.0,42.1,18384.0,34.0,333.0,424.0,13.0,333.0,50.0,0.0,0.0,0.0,0.0,41.0,0.0,41.0,36,12085
3142,ZCTA5 12086,62500.0,1453.0,56.9,35568.0,135.0,1453.0,1453.0,48.0,1443.0,0.0,0.0,0.0,0.0,7.0,3.0,0.0,3.0,36,12086
3143,ZCTA5 12087,60057.0,1109.0,39.3,23185.0,33.0,1109.0,1109.0,0.0,1109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12087
3144,ZCTA5 12089,-666666666.0,64.0,62.1,45992.0,29.0,64.0,64.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12089
3145,ZCTA5 12090,54070.0,6350.0,40.7,29694.0,974.0,6293.0,6350.0,302.0,6149.0,0.0,8.0,8.0,0.0,135.0,50.0,0.0,50.0,36,12090
3146,ZCTA5 12092,35878.0,752.0,55.5,31102.0,20.0,752.0,752.0,6.0,707.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,45.0,36,12092
3147,ZCTA5 12093,52188.0,1545.0,48.5,28971.0,192.0,1545.0,1545.0,32.0,1531.0,2.0,0.0,1.0,0.0,0.0,11.0,0.0,11.0,36,12093
3148,ZCTA5 12094,82730.0,2398.0,36.5,32449.0,142.0,2398.0,2398.0,171.0,2368.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12094
3149,ZCTA5 12095,54898.0,12046.0,41.3,28447.0,1129.0,11542.0,12046.0,434.0,10972.0,605.0,0.0,39.0,0.0,174.0,256.0,44.0,212.0,36,12095
3150,ZCTA5 12106,83750.0,2333.0,52.2,46648.0,122.0,2333.0,2333.0,82.0,2322.0,0.0,0.0,6.0,0.0,3.0,2.0,0.0,2.0,36,12106
3151,ZCTA5 12108,73750.0,393.0,65.5,22954.0,20.0,388.0,393.0,4.0,388.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,36,12108
3152,ZCTA5 12110,81953.0,21665.0,37.7,33564.0,633.0,20906.0,21665.0,1316.0,17743.0,1145.0,85.0,1816.0,49.0,251.0,576.0,191.0,385.0,36,12110
3153,ZCTA5 12115,-666666666.0,61.0,69.6,91605.0,0.0,61.0,61.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12115
3154,ZCTA5 12116,49241.0,1712.0,52.6,42056.0,344.0,1712.0,1712.0,17.0,1698.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,14.0,36,12116
3155,ZCTA5 12117,56417.0,3133.0,48.0,31161.0,214.0,3133.0,3133.0,19.0,3113.0,4.0,0.0,0.0,0.0,2.0,14.0,0.0,14.0,36,12117
3156,ZCTA5 12118,76431.0,15508.0,41.4,39861.0,1306.0,15462.0,15508.0,224.0,14328.0,164.0,75.0,594.0,0.0,25.0,322.0,47.0,275.0,36,12118
3157,ZCTA5 12120,64188.0,683.0,49.0,30919.0,74.0,683.0,683.0,25.0,666.0,13.0,0.0,0.0,0.0,0.0,4.0,0.0,4.0,36,12120
3158,ZCTA5 12121,103707.0,1972.0,48.1,36890.0,66.0,1972.0,1972.0,210.0,1913.0,33.0,0.0,5.0,0.0,7.0,14.0,0.0,14.0,36,12121
3159,ZCTA5 12122,50679.0,4170.0,51.0,31876.0,515.0,4170.0,4170.0,154.0,3991.0,24.0,0.0,50.0,0.0,16.0,89.0,5.0,84.0,36,12122
3160,ZCTA5 12123,92946.0,5398.0,44.0,43535.0,319.0,5306.0,5398.0,46.0,4995.0,131.0,1.0,0.0,0.0,27.0,244.0,0.0,244.0,36,12123
3161,ZCTA5 12124,65806.0,711.0,48.2,21999.0,84.0,711.0,711.0,108.0,709.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12124
3162,ZCTA5 12125,66328.0,1483.0,45.0,40518.0,150.0,1483.0,1483.0,27.0,1452.0,0.0,0.0,13.0,0.0,18.0,0.0,0.0,0.0,36,12125
3163,ZCTA5 12130,-666666666.0,720.0,47.9,33381.0,12.0,720.0,720.0,0.0,720.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12130
3164,ZCTA5 12131,43750.0,91.0,50.3,26478.0,10.0,91.0,91.0,2.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12131
3165,ZCTA5 12132,-666666666.0,297.0,59.4,46977.0,0.0,297.0,297.0,0.0,273.0,0.0,5.0,0.0,0.0,0.0,19.0,0.0,19.0,36,12132
3166,ZCTA5 12134,57955.0,4059.0,49.2,28730.0,549.0,4045.0,4059.0,69.0,3977.0,11.0,0.0,9.0,2.0,11.0,49.0,0.0,49.0,36,12134
3167,ZCTA5 12136,102050.0,732.0,57.5,55436.0,27.0,732.0,732.0,12.0,685.0,19.0,0.0,0.0,0.0,0.0,28.0,0.0,28.0,36,12136
3168,ZCTA5 12137,74196.0,1764.0,48.3,35147.0,103.0,1759.0,1764.0,49.0,1694.0,20.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,36,12137
3169,ZCTA5 12138,62500.0,3218.0,46.0,31984.0,450.0,3218.0,3218.0,117.0,3162.0,16.0,0.0,7.0,0.0,3.0,30.0,0.0,30.0,36,12138
3170,ZCTA5 12139,73438.0,146.0,51.3,28268.0,4.0,146.0,146.0,0.0,144.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,36,12139
3171,ZCTA5 12140,96364.0,1690.0,47.7,40958.0,53.0,1690.0,1690.0,2.0,1634.0,17.0,7.0,0.0,0.0,2.0,30.0,0.0,30.0,36,12140
3172,ZCTA5 12143,63685.0,4728.0,41.5,34174.0,457.0,4728.0,4728.0,27.0,4528.0,160.0,0.0,0.0,0.0,0.0,40.0,0.0,40.0,36,12143
3173,ZCTA5 12144,72006.0,20205.0,40.6,39083.0,1641.0,20120.0,20205.0,981.0,17371.0,839.0,46.0,783.0,0.0,80.0,1086.0,9.0,1077.0,36,12144
3174,ZCTA5 12147,76250.0,487.0,48.6,49099.0,43.0,487.0,487.0,0.0,480.0,5.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,36,12147
3175,ZCTA5 12148,111476.0,4333.0,47.2,53411.0,118.0,4323.0,4333.0,209.0,3948.0,89.0,0.0,198.0,0.0,0.0,98.0,0.0,98.0,36,12148
3176,ZCTA5 12149,57500.0,2423.0,45.9,28035.0,388.0,2423.0,2423.0,15.0,2295.0,56.0,12.0,28.0,7.0,0.0,25.0,12.0,13.0,36,12149
3177,ZCTA5 12150,69766.0,916.0,44.6,30835.0,19.0,916.0,916.0,88.0,876.0,11.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,36,12150
3178,ZCTA5 12151,96000.0,911.0,46.1,48251.0,31.0,911.0,911.0,6.0,882.0,5.0,0.0,6.0,0.0,0.0,18.0,0.0,18.0,36,12151
3179,ZCTA5 12153,85833.0,993.0,41.1,33198.0,0.0,993.0,993.0,0.0,918.0,0.0,0.0,30.0,0.0,0.0,45.0,0.0,45.0,36,12153
3180,ZCTA5 12154,75578.0,2901.0,46.2,35435.0,156.0,2881.0,2901.0,26.0,2799.0,19.0,1.0,4.0,0.0,20.0,58.0,0.0,58.0,36,12154
3181,ZCTA5 12155,58295.0,2119.0,45.2,26702.0,384.0,2119.0,2119.0,48.0,2049.0,3.0,0.0,2.0,0.0,6.0,59.0,0.0,59.0,36,12155
3182,ZCTA5 12156,135185.0,1053.0,38.3,41174.0,48.0,1053.0,1053.0,25.0,1043.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,10.0,36,12156
3183,ZCTA5 12157,70988.0,4417.0,47.1,34126.0,342.0,4364.0,4417.0,135.0,4216.0,100.0,0.0,21.0,0.0,37.0,43.0,12.0,31.0,36,12157
3184,ZCTA5 12158,85043.0,6945.0,41.2,40926.0,680.0,6945.0,6945.0,176.0,6442.0,159.0,0.0,264.0,0.0,11.0,69.0,0.0,69.0,36,12158
3185,ZCTA5 12159,89009.0,7870.0,50.8,60927.0,281.0,7766.0,7870.0,199.0,7006.0,113.0,9.0,535.0,0.0,17.0,190.0,27.0,163.0,36,12159
3186,ZCTA5 12160,65469.0,962.0,45.5,30716.0,54.0,962.0,962.0,41.0,925.0,11.0,3.0,9.0,0.0,6.0,8.0,0.0,8.0,36,12160
3187,ZCTA5 12161,-666666666.0,191.0,28.9,39203.0,0.0,191.0,191.0,0.0,191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12161
3188,ZCTA5 12164,72083.0,387.0,62.0,35405.0,9.0,387.0,387.0,0.0,373.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12164
3189,ZCTA5 12165,97500.0,161.0,51.4,37863.0,18.0,161.0,161.0,0.0,161.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12165
3190,ZCTA5 12166,44688.0,1148.0,45.5,25651.0,167.0,1148.0,1148.0,8.0,1130.0,0.0,1.0,5.0,0.0,3.0,9.0,0.0,9.0,36,12166
3191,ZCTA5 12167,45966.0,2678.0,50.7,27993.0,442.0,2571.0,2678.0,75.0,2582.0,30.0,0.0,36.0,0.0,18.0,12.0,0.0,12.0,36,12167
3192,ZCTA5 12168,75795.0,2033.0,48.0,42151.0,143.0,2033.0,2033.0,0.0,2033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12168
3193,ZCTA5 12169,102857.0,252.0,46.1,45326.0,9.0,252.0,252.0,0.0,246.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,6.0,36,12169
3194,ZCTA5 12170,87530.0,4958.0,45.6,37421.0,387.0,4958.0,4958.0,160.0,4847.0,16.0,7.0,3.0,0.0,2.0,83.0,15.0,68.0,36,12170
3195,ZCTA5 12172,47841.0,296.0,22.0,12904.0,49.0,296.0,296.0,0.0,296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12172
3196,ZCTA5 12173,69609.0,1999.0,42.3,31900.0,171.0,1999.0,1999.0,118.0,1902.0,23.0,0.0,0.0,0.0,16.0,58.0,1.0,57.0,36,12173
3197,ZCTA5 12174,-666666666.0,375.0,36.1,33584.0,34.0,375.0,375.0,39.0,334.0,0.0,0.0,0.0,0.0,18.0,23.0,0.0,23.0,36,12174
3198,ZCTA5 12175,62639.0,528.0,41.4,28253.0,36.0,528.0,528.0,10.0,501.0,2.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,36,12175
3199,ZCTA5 12176,-666666666.0,451.0,48.5,26809.0,78.0,451.0,451.0,13.0,433.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,8.0,36,12176
3200,ZCTA5 12177,113173.0,281.0,59.3,60702.0,0.0,281.0,281.0,0.0,265.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,36,12177
3201,ZCTA5 12180,55315.0,53464.0,33.8,30271.0,9546.0,52408.0,53464.0,4352.0,39578.0,7221.0,27.0,2578.0,0.0,903.0,3157.0,223.0,2934.0,36,12180
3202,ZCTA5 12182,52467.0,14432.0,37.0,31838.0,2445.0,14323.0,14432.0,714.0,11683.0,1673.0,20.0,106.0,0.0,337.0,613.0,22.0,591.0,36,12182
3203,ZCTA5 12183,55104.0,2592.0,43.2,33588.0,199.0,2592.0,2592.0,158.0,2343.0,134.0,0.0,40.0,0.0,0.0,75.0,0.0,75.0,36,12183
3204,ZCTA5 12184,75757.0,6840.0,43.6,38007.0,708.0,6587.0,6840.0,467.0,6166.0,163.0,17.0,30.0,0.0,303.0,161.0,0.0,161.0,36,12184
3205,ZCTA5 12185,80500.0,2006.0,36.2,41053.0,61.0,1989.0,2006.0,8.0,1989.0,0.0,0.0,5.0,2.0,3.0,7.0,0.0,7.0,36,12185
3206,ZCTA5 12186,106250.0,6193.0,47.1,52014.0,280.0,6193.0,6193.0,84.0,5982.0,32.0,0.0,79.0,0.0,8.0,92.0,0.0,92.0,36,12186
3207,ZCTA5 12187,58214.0,513.0,43.4,29645.0,71.0,513.0,513.0,5.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12187
3208,ZCTA5 12188,70328.0,11415.0,40.0,38656.0,598.0,11370.0,11415.0,381.0,10802.0,69.0,55.0,192.0,0.0,181.0,116.0,42.0,74.0,36,12188
3209,ZCTA5 12189,52594.0,17290.0,40.4,33750.0,2349.0,17196.0,17290.0,1269.0,12929.0,1261.0,22.0,1550.0,0.0,381.0,1147.0,65.0,1082.0,36,12189
3210,ZCTA5 12190,50833.0,821.0,47.9,23643.0,30.0,821.0,821.0,0.0,818.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12190
3211,ZCTA5 12192,72411.0,1867.0,55.3,37731.0,97.0,1860.0,1867.0,155.0,1815.0,3.0,0.0,0.0,0.0,27.0,22.0,0.0,22.0,36,12192
3212,ZCTA5 12193,63750.0,1855.0,53.9,37092.0,217.0,1855.0,1855.0,0.0,1845.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,36,12193
3213,ZCTA5 12194,42250.0,156.0,32.9,21912.0,11.0,156.0,156.0,0.0,153.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,3.0,36,12194
3214,ZCTA5 12195,29563.0,113.0,53.5,20442.0,0.0,113.0,113.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36,12195
3215,ZCTA5 12196,94766.0,3522.0,40.5,44017.0,294.0,3522.0,3522.0,56.0,3464.0,53.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,36,12196
3216,ZCTA5 12197,48704.0,1880.0,49.6,28499.0,191.0,1880.0,1880.0,100.0,1742.0,22.0,0.0,0.0,0.0,14.0,102.0,5.0,97.0,36,12197
3217,ZCTA5 12198,77714.0,7871.0,45.9,41503.0,275.0,7871.0,7871.0,210.0,7511.0,19.0,0.0,130.0,0.0,36.0,175.0,0.0,175.0,36,12198
3218,ZCTA5 12202,27750.0,8342.0,35.2,21634.0,2753.0,8342.0,8342.0,850.0,2355.0,4936.0,16.0,331.0,0.0,261.0,443.0,47.0,396.0,36,12202
3219,ZCTA5 12203,61519.0,30010.0,34.1,37746.0,3818.0,29317.0,30010.0,1696.0,23622.0,2800.0,21.0,2074.0,11.0,531.0,951.0,55.0,896.0,36,12203
3220,ZCTA5 12204,57953.0,8318.0,34.6,36396.0,1730.0,8305.0,8318.0,697.0,3280.0,2741.0,52.0,945.0,50.0,134.0,1116.0,29.0,1087.0,36,12204
3221,ZCTA5 12205,75514.0,26941.0,41.2,36482.0,1884.0,26935.0,26941.0,1000.0,21810.0,1570.0,43.0,2383.0,0.0,157.0,978.0,58.0,920.0,36,12205
3222,ZCTA5 12206,36396.0,16480.0,30.3,19926.0,5460.0,16416.0,16480.0,2509.0,5403.0,7569.0,118.0,1233.0,0.0,343.0,1814.0,155.0,1659.0,36,12206
3223,ZCTA5 12207,18582.0,2202.0,34.8,22546.0,975.0,2202.0,2202.0,152.0,724.0,1266.0,0.0,48.0,0.0,35.0,129.0,0.0,129.0,36,12207
3224,ZCTA5 12208,64295.0,21666.0,33.8,38593.0,3207.0,21385.0,21666.0,1313.0,15683.0,2211.0,8.0,2054.0,0.0,844.0,866.0,61.0,805.0,36,12208
3225,ZCTA5 12209,51286.0,9978.0,34.9,28596.0,1451.0,9969.0,9978.0,1552.0,5353.0,2762.0,0.0,1018.0,0.0,280.0,565.0,207.0,358.0,36,12209
3226,ZCTA5 12210,40966.0,9583.0,31.0,35306.0,2157.0,9567.0,9583.0,771.0,4289.0,4317.0,0.0,271.0,0.0,51.0,655.0,34.0,621.0,36,12210
3227,ZCTA5 12211,103946.0,10990.0,50.0,54561.0,608.0,10529.0,10990.0,326.0,9199.0,303.0,10.0,1031.0,0.0,0.0,447.0,0.0,447.0,36,12211
3228,ZCTA5 12222,-666666666.0,6198.0,19.6,3512.0,15.0,6176.0,6198.0,1183.0,3934.0,1235.0,0.0,458.0,3.0,384.0,184.0,63.0,121.0,36,12222
